序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location
12794,2023-07-21 15:05:47,0 km/h,154.9 km,6分30秒 / 9分1秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,正北(0),"118.258077,24.659475"
12795,2023-07-21 15:06:18,0 km/h,154.9 km,7分1秒 / 9分1秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,正北(0),"118.258077,24.659475"
12796,2023-07-21 15:06:48,0 km/h,154.9 km,7分31秒 / 9分1秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,正北(0),"118.258077,24.659475"
12797,2023-07-21 15:07:18,0 km/h,154.9 km,8分1秒 / 9分1秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,正北(0),"118.258077,24.659475"
12798,2023-07-21 15:07:48,0 km/h,154.9 km,8分31秒 / 9分1秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,正北(0),"118.258077,24.659475"
12799,2023-07-21 15:08:18,0 km/h,154.9 km,9分1秒 / 9分1秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,正北(0),"118.258077,24.659475"
12800,2023-07-21 15:08:35,5 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,偏南(194),"118.258081,24.659443"
12801,2023-07-21 15:08:41,4 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,偏南(174),"118.258089,24.659418"
12802,2023-07-21 15:08:43,4 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,东南(149),"118.258102,24.659399"
12803,2023-07-21 15:08:45,4 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,东南(133),"118.25811,24.659391"
12804,2023-07-21 15:08:47,7 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,东南(113),"118.258147,24.659368"
12805,2023-07-21 15:08:48,7 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,东南(113),"118.258147,24.659368"
12806,2023-07-21 15:08:55,10 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,舫阳社区卫生服务站",闽DU5C37,偏东(103),"118.258477,24.659376"
12807,2023-07-21 15:08:58,9 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;美上路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,偏东(84),"118.258567,24.659367"
12808,2023-07-21 15:08:59,9 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;美上路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,偏东(98),"118.258593,24.659365"
12809,2023-07-21 15:09:01,9 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;美上路,美上路-舫阳西二路交叉路口;马巷卫生院发热门诊,马巷卫生院,公共卫生综合楼",闽DU5C37,东南(129),"118.258641,24.659349"
12810,2023-07-21 15:09:04,12 km/h,154.9 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;舫阳西二路,美上路-舫阳西二路交叉路口;舫阳社区卫生服务站,马巷卫生院发热门诊,马巷卫生院",闽DU5C37,偏南(160),"118.258688,24.659285"
12811,2023-07-21 15:09:07,19 km/h,155 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道舫阳西二路391-399号;美上路,美上路-舫阳西二路交叉路口;地面停车场(出口),舫阳西二路,舫阳社区卫生服务站",闽DU5C37,偏南(182),"118.258707,24.659154"
12812,2023-07-21 15:09:18,41 km/h,155.1 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;舫山北二路;小桔充电充电站(翔安区舫山北二路充电站),小桔充电充电站(佳菲华新能源舫阳西站),马巷中心小学",闽DU5C37,偏南(178),"118.258691,24.658246"
12813,2023-07-21 15:09:31,24 km/h,155.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6660-102号;美上路,翔安北路-美上路交叉路口;舫昕汽修,马巷中心小学,马巷派出所驻马巷中心小学执勤点",闽DU5C37,西南(217),"118.258684,24.657242"
12814,2023-07-21 15:09:34,30 km/h,155.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6660-102号;翔安北路,翔安北路-美上路交叉路口;马巷中心小学,马巷派出所驻马巷中心小学执勤点,舫昕汽修",闽DU5C37,西南(242),"118.258508,24.657117"
12815,2023-07-21 15:09:37,30 km/h,155.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6660-102号;翔安北路,翔安北路-美上路交叉路口;马巷中心小学,马巷派出所驻马巷中心小学执勤点,慕牛安亲",闽DU5C37,偏西(261),"118.258269,24.657052"
12816,2023-07-21 15:09:40,30 km/h,155.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6660-102号;翔安北路,翔安北路-美上路交叉路口;马巷中心小学,马巷派出所驻马巷中心小学执勤点,慕牛安亲",闽DU5C37,偏西(271),"118.258008,24.657042"
12817,2023-07-21 15:09:48,20 km/h,155.3 km, ,在线 / 行驶,"福建省厦门市翔安区马巷镇;翔安北路;眼镜螺肉批发,公用建设工程有限公养护部,厦门市翔安区马巷中心小学",闽DU5C37,偏西(264),"118.257473,24.657042"
12818,2023-07-21 15:10:18,27 km/h,155.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6646号;翔安北路,翔安北路-舫阳北路交叉路口;厦门市翔安区德孝教育研究会,妙手古法艾灸,舫清饭店",闽DU5C37,正西(270),"118.25532,24.656986"
12819,2023-07-21 15:10:48,40 km/h,155.8 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6610号;翔安北路,翔安北路-舫阳北路交叉路口;阿练牛鞭王,万顺叫车,厦门胜禹工贸有限公司",闽DU5C37,偏西(265),"118.252269,24.656883"
12820,2023-07-21 15:11:18,38 km/h,156.2 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6991号;翔安北路,巷南路-翔安北路交叉路口;大同发驾校(古垵校区),翔安宏翔汽配,厦门永恒源机电科技",闽DU5C37,偏西(253),"118.249002,24.656086"
12821,2023-07-21 15:11:38,34 km/h,156.4 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6935号;翔安北路,巷南路-翔安北路交叉路口;广东(品牌)家居建材博览中心,朝阳餐厅,壹家壹品全屋定制",闽DU5C37,偏西(250),"118.246988,24.655548"
12822,2023-07-21 15:11:41,33 km/h,156.4 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道翔安北路6935号;翔安北路,巷南路-翔安北路交叉路口;朝阳餐厅,广东(品牌)家居建材博览中心,壹家壹品全屋定制",闽DU5C37,偏西(261),"118.246717,24.655486"
12823,2023-07-21 15:11:48,23 km/h,156.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路924号;翔安北路,巷南路-翔安北路交叉路口;168大众小炒(翔安北路店),满口鲜包子店,忠泉床垫",闽DU5C37,偏西(259),"118.246217,24.655402"
12824,2023-07-21 15:11:50,18 km/h,156.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;翔安北路;方黎五交商店,福汉木业(翔安北路店),美丽鲜花批发",闽DU5C37,偏西(273),"118.246051,24.655388"
12825,2023-07-21 15:11:52,17 km/h,156.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;翔安北路;方黎五交商店,福汉木业(翔安北路店),祥和晋五金水电批发",闽DU5C37,西北(319),"118.245966,24.655427"
12826,2023-07-21 15:11:53,19 km/h,156.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-7号;巷南路,巷南路-翔安北路交叉路口;忠泉床垫,聚鑫瑞家具店,内蒙古大草原生态羊肉火锅炒菜烧烤",闽DU5C37,偏北(345),"118.245944,24.655467"
12827,2023-07-21 15:11:55,32 km/h,156.5 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-7号;巷南路,巷南路-翔安北路交叉路口;忠泉床垫,聚鑫瑞家具店,内蒙古大草原生态羊肉火锅炒菜烧烤",闽DU5C37,正北(0),"118.245927,24.655596"
12828,2023-07-21 15:12:04,14 km/h,156.6 km, ,在线 / 行驶,福建省厦门市翔安区马巷街道;翔安北路;村口酒档,闽DU5C37,偏北(14),"118.245896,24.656217"
12829,2023-07-21 15:12:05,5 km/h,156.6 km, ,在线 / 行驶,福建省厦门市翔安区马巷街道;翔安北路;五权二里35栋,闽DU5C37,东北(39),"118.245905,24.656238"
12830,2023-07-21 15:12:18,0 km/h,156.6 km,0秒 / 0秒,在线 / 停车 / ACC开,福建省厦门市翔安区马巷街道;翔安北路;村口酒档,闽DU5C37,正北(0),"118.245893,24.656221"
12831,2023-07-21 15:12:31,4 km/h,156.6 km, ,在线 / 行驶,福建省厦门市翔安区马巷街道;翔安北路;村口酒档,闽DU5C37,偏东(68),"118.245877,24.656189"
12832,2023-07-21 15:12:32,7 km/h,156.6 km, ,在线 / 行驶,福建省厦门市翔安区马巷街道;翔安北路;村口酒档,闽DU5C37,偏东(84),"118.245893,24.656192"
12833,2023-07-21 15:12:41,11 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,偏东(97),"118.246245,24.656219"
12834,2023-07-21 15:12:43,3 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,东南(117),"118.246276,24.656206"
12835,2023-07-21 15:12:44,4 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,西南(234),"118.246272,24.656199"
12836,2023-07-21 15:12:47,4 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,西南(204),"118.246251,24.656178"
12837,2023-07-21 15:12:48,4 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,西南(204),"118.246251,24.656178"
12838,2023-07-21 15:13:18,0 km/h,156.6 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,正北(0),"118.246245,24.656177"
12839,2023-07-21 15:13:48,0 km/h,156.6 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,正北(0),"118.246245,24.656177"
12840,2023-07-21 15:14:18,3 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道;X413(巷南路);美丽花园,巷南三里别墅小区,后滨开发区",闽DU5C37,偏西(287),"118.246228,24.656203"
12841,2023-07-21 15:14:28,8 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-3号;巷南路,巷南路-翔安北路交叉路口;呷冰IceNami,元本家蜜汁鸡腿(翔安总店),国晟义发(亿德阁商行)",闽DU5C37,偏北(22),"118.246179,24.656225"
12842,2023-07-21 15:14:34,7 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-3号;巷南路,巷南路-翔安北路交叉路口;呷冰IceNami,元本家蜜汁鸡腿(翔安总店),国晟义发(亿德阁商行)",闽DU5C37,偏北(348),"118.246187,24.656277"
12843,2023-07-21 15:14:35,8 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-3号;巷南路,巷南路-翔安北路交叉路口;呷冰IceNami,元本家蜜汁鸡腿(翔安总店),国晟义发(亿德阁商行)",闽DU5C37,西北(329),"118.246179,24.656295"
12844,2023-07-21 15:14:37,15 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-3号;巷南路,巷南路-翔安北路交叉路口;呷冰IceNami,元本家蜜汁鸡腿(翔安总店),国晟义发(亿德阁商行)",闽DU5C37,偏北(354),"118.246164,24.656357"
12845,2023-07-21 15:14:40,14 km/h,156.6 km, ,在线 / 行驶,"福建省厦门市翔安区马巷街道巷南路371-3号;巷南路,巷南路-翔安北路交叉路口;呷冰IceNami,国晟义发(亿德阁商行),元本家蜜汁鸡腿(翔安总店)",闽DU5C37,东北(42),"118.246189,24.656495"
